VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
ER9YIeOTAkA	ER9YIeOTAkA-5-rgb_front	ER9YIeOTAkA_10	ER9YIeOTAkA_10-5-rgb_front	90.51	98.25	positive She had her own big garden, chickens running around, it was amazing.
ERpBK4lEjfI	ERpBK4lEjfI-8-rgb_front	ERpBK4lEjfI_17	ERpBK4lEjfI_17-8-rgb_front	87.18	91.69	neutral This is okay, like it says here, use this if you trust people, family members, things like that.
ERpBK4lEjfI	ERpBK4lEjfI-8-rgb_front	ERpBK4lEjfI_18	ERpBK4lEjfI_18-8-rgb_front	91.85	93.37	neutral So I'm going to say okay.
ERpBK4lEjfI	ERpBK4lEjfI-8-rgb_front	ERpBK4lEjfI_27	ERpBK4lEjfI_27-8-rgb_front	156.28	156.59	neutral Okay.
ESNX4Yoy2M8	ESNX4Yoy2M8-5-rgb_front	ESNX4Yoy2M8_0_1_2	ESNX4Yoy2M8_0_1_2-5-rgb_front	1.31	15.53	positive Hi I'm HarveyWhittier I'm the owner of Perfect Tan here in Orem, Utah. We are a full service tanning salon. We have twenty different tanning beds and an automated spray tan system.
EWV6xcewNVk	EWV6xcewNVk-8-rgb_front	EWV6xcewNVk_16	EWV6xcewNVk_16-8-rgb_front	96.48	101.31	positive My name is Sylvia Russell, and this is how you can sew in hair extensions.
EYEw-9w4dRI	EYEw-9w4dRI-3-rgb_front	EYEw-9w4dRI_1	EYEw-9w4dRI_1-3-rgb_front	9.78	14.72	neutral Okay we have our pasta boiling, we have our sauce, we just added the mushrooms too together.
EYEw-9w4dRI	EYEw-9w4dRI-3-rgb_front	EYEw-9w4dRI_11	EYEw-9w4dRI_11-3-rgb_front	63.57	70.76	positive See the legs and all of that come out, donât be squeamish about this, this is real easy and your reward is wonderful.
EZA0R3KNbYc	EZA0R3KNbYc-5-rgb_front	EZA0R3KNbYc_1	EZA0R3KNbYc_1-5-rgb_front	10.47	34.57	positive One of the last things that you can do if you had a weekend thing you can go to church together this is a great time to go especially if it is the home church that the children grow up in and they can take there children and say hey this is where mom and dad grew up, this is where I took communion.
Ecvmz6alyBg	Ecvmz6alyBg-8-rgb_front	Ecvmz6alyBg_8	Ecvmz6alyBg_8-8-rgb_front	60.12	62.62	positive This isLiz Muller and this is how to choose the right shampoo.
EeVXp0hN3qY	EeVXp0hN3qY-5-rgb_front	EeVXp0hN3qY_3	EeVXp0hN3qY_3-5-rgb_front	12.4	18.93	positive Tongue piercings are the fastest-healing piercing in your body because it's the most important to your body.
EeVXp0hN3qY	EeVXp0hN3qY-5-rgb_front	EeVXp0hN3qY_5	EeVXp0hN3qY_5-5-rgb_front	22.95	24.25	negative Really bad.
Eh4cZxdMMc8	Eh4cZxdMMc8-8-rgb_front	Eh4cZxdMMc8_16	Eh4cZxdMMc8_16-8-rgb_front	77.56	80.87	positive This is the most important and most critical point of cookie making.
EhRYdxh3OTc	EhRYdxh3OTc-8-rgb_front	EhRYdxh3OTc_12	EhRYdxh3OTc_12-8-rgb_front	99.2	106.63	positive This is your MS marking on your tire for mud and snow and all season.
EwnKW28ZBjI	EwnKW28ZBjI-8-rgb_front	EwnKW28ZBjI_0	EwnKW28ZBjI_0-8-rgb_front	1.52	4.69	neutral Okay now we're talking about the basic shooting mode.
F-p1IdedNbg	F-p1IdedNbg-8-rgb_front	F-p1IdedNbg_16	F-p1IdedNbg_16-8-rgb_front	54.93	56.1	positive It is so much fun.
F-p1IdedNbg	F-p1IdedNbg-8-rgb_front	F-p1IdedNbg_17	F-p1IdedNbg_17-8-rgb_front	56.1	61.15	positive It's such a great way to bond with people and to have a great time.
F0Cu-UAAR8I	F0Cu-UAAR8I-8-rgb_front	F0Cu-UAAR8I_10	F0Cu-UAAR8I_10-8-rgb_front	91.91	99.26	positive All these chicken breast are all so juicy these are great and all we're going to do now is I'm going to break up that rice a little bit.
F0eCE9z6ENc	F0eCE9z6ENc-8-rgb_front	F0eCE9z6ENc_1	F0eCE9z6ENc_1-8-rgb_front	12.82	16.24	neutral Ok so first things first, leather.
F1rpKrSiqNU	F1rpKrSiqNU-5-rgb_front	F1rpKrSiqNU_5	F1rpKrSiqNU_5-5-rgb_front	37.08	43.52	negative If anyone tries to sell you black henna or put black henna on you, do not accept it.
F1rpKrSiqNU	F1rpKrSiqNU-5-rgb_front	F1rpKrSiqNU_7	F1rpKrSiqNU_7-5-rgb_front	54.69	65.84	negative It causes allergic reactions, open wounds, and scabbing, and it's just an all around bad product, so avoid that.
F2p-lvoavoI	F2p-lvoavoI-5-rgb_front	F2p-lvoavoI_9	F2p-lvoavoI_9-5-rgb_front	88.31	91.55	positive I'm Robert Todd and thank you for watching.
F38nf-l4VmU	F38nf-l4VmU-5-rgb_front	F38nf-l4VmU_6	F38nf-l4VmU_6-5-rgb_front	21.01	23.26	positive And leave you with soft, beautiful lips.
F56XdIDaTVE	F56XdIDaTVE-5-rgb_front	F56XdIDaTVE_1	F56XdIDaTVE_1-5-rgb_front	10.11	18.26	positive One of the best passes you can use, and one of the most effective passes, is a chest pass.
F5aaCX9R5K0	F5aaCX9R5K0-5-rgb_front	F5aaCX9R5K0_0	F5aaCX9R5K0_0-5-rgb_front	0.82	8.44	neutral Okay, now we're going to do the rim of the toilet, which is the only thing we haven't done.
F5zIuQnrWNc	F5zIuQnrWNc-5-rgb_front	F5zIuQnrWNc_1	F5zIuQnrWNc_1-5-rgb_front	3.12	3.57	neutral Okay.
F8eQI8E-6q4	F8eQI8E-6q4-5-rgb_front	F8eQI8E-6q4_8	F8eQI8E-6q4_8-5-rgb_front	61.32	67.11	negative The worst thing that I can do is to become angry right along with them.
F9ULOg0Q9jk	F9ULOg0Q9jk-9-rgb_front	F9ULOg0Q9jk_7	F9ULOg0Q9jk_7-9-rgb_front	39.78	44.92	negative Step out, cross back, step out, cross front.
FGfPccy3juw	FGfPccy3juw-5-rgb_front	FGfPccy3juw_0	FGfPccy3juw_0-5-rgb_front	2.09	12.16	neutral Okay so you know, we want to make sure that we understand how you play the war segment of the war game.
FJgO-FICHlA	FJgO-FICHlA-5-rgb_front	FJgO-FICHlA_6	FJgO-FICHlA_6-5-rgb_front	56.13	72.05	positive Remember anything that you can find that will help you provide better customer service, find new ideas for customer service and pass those on to your employees is a very great resource to have.
FJwlsdc-urQ	FJwlsdc-urQ-8-rgb_front	FJwlsdc-urQ_19	FJwlsdc-urQ_19-8-rgb_front	91.54	95.91	positive My name is Sylvia Russell, and this is how you can straighten curly hair.
FJwlsdc-urQ	FJwlsdc-urQ-8-rgb_front	FJwlsdc-urQ_8	FJwlsdc-urQ_8-8-rgb_front	30.99	34.85	positive This is just one of the ways that you can straighten your hair.
FKiT39gL9Jc	FKiT39gL9Jc-8-rgb_front	FKiT39gL9Jc_2	FKiT39gL9Jc_2-8-rgb_front	11.09	16.78	positive First of all most importantly everyone wants an everyday bag.
FQXYLLhiWG0	FQXYLLhiWG0-8-rgb_front	FQXYLLhiWG0_11	FQXYLLhiWG0_11-8-rgb_front	47.34	53.94	positive So just learn to love yourself, love your dance, and just be patient with yourself when you're learning how to belly dance.
FQXYLLhiWG0	FQXYLLhiWG0-8-rgb_front	FQXYLLhiWG0_9	FQXYLLhiWG0_9-8-rgb_front	36.18	43.4	positive And, when you love this dance, and you dance and perform for others, and it comes from your heart, from inside, the passion will show out to everybody else.
FQsLcgxOReU	FQsLcgxOReU-5-rgb_front	FQsLcgxOReU_0	FQsLcgxOReU_0-5-rgb_front	0.51	9.01	neutral Okay, in this segment weâre going to look at good holes to play in and what makes a good hole for freestyler kayaking.
FSEbzZjZg0A	FSEbzZjZg0A-5-rgb_front	FSEbzZjZg0A_11	FSEbzZjZg0A_11-5-rgb_front	76.43	79.01	neutral Okay, going into the combination for you quick.
FSEbzZjZg0A	FSEbzZjZg0A-5-rgb_front	FSEbzZjZg0A_3	FSEbzZjZg0A_3-5-rgb_front	14.86	19.9	neutral Okay, so the Heel Kick, just demonstrating it for you, is a hinging kick.
FSEbzZjZg0A	FSEbzZjZg0A-5-rgb_front	FSEbzZjZg0A_5	FSEbzZjZg0A_5-5-rgb_front	23.32	30.76	neutral Okay, now we're using this kick on three different actions.
FStKSCmBx00	FStKSCmBx00-4-rgb_front	FStKSCmBx00_11	FStKSCmBx00_11-4-rgb_front	45.7	45.86	positive Beautiful.
FaDSFhcBlHI	FaDSFhcBlHI-8-rgb_front	FaDSFhcBlHI_9	FaDSFhcBlHI_9-8-rgb_front	105.35	120.74	negative Hold another match, strike the first match, make sure you get at least a quarter of it burnt, blow it out.
FcWLrY8-XWs	FcWLrY8-XWs-8-rgb_front	FcWLrY8-XWs_0	FcWLrY8-XWs_0-8-rgb_front	0.89	2.94	neutral Okay so we're getting really close to changing the oil.
Fi7eWZ_NcJw	Fi7eWZ_NcJw-5-rgb_front	Fi7eWZ_NcJw_3	Fi7eWZ_NcJw_3-5-rgb_front	14.11	21.15	negative T-shirt, go to Wal-Mart, any of your local clothing store, find a blank T-shirt.
Fii1YOmjEwQ	Fii1YOmjEwQ-9-rgb_front	Fii1YOmjEwQ_7	Fii1YOmjEwQ_7-9-rgb_front	30.21	37.22	positive Also the bubbles will form this beautiful straight little trains, or streams.
FlXsdKWNhlM	FlXsdKWNhlM-8-rgb_front	FlXsdKWNhlM_22	FlXsdKWNhlM_22-8-rgb_front	158.79	165.52	positive My name is Sylvia Russell and this is how you can prevent your lipstick from bleeding.
Fm3GUFEh5LM	Fm3GUFEh5LM-8-rgb_front	Fm3GUFEh5LM_6	Fm3GUFEh5LM_6-8-rgb_front	40.9	57.07	negative Again, left arm comes out, right arm goes out, comes up on your shoulder, left arm out to the side, left arm, right arm, left arm up onto your shoulder, left arm, right arm, left arm.
FnLCL8TUVJA	FnLCL8TUVJA-8-rgb_front	FnLCL8TUVJA_18	FnLCL8TUVJA_18-8-rgb_front	66.95	76.13	positive I highly recommend doing that, because it can definitely fly off.
Fwdg09U5WqQ	Fwdg09U5WqQ-1-rgb_front	Fwdg09U5WqQ_4	Fwdg09U5WqQ_4-1-rgb_front	22.74	28.43	neutral You shouldn't be afraid that it is just going to be breaking all the time but you do have to be careful with it, okay.
_15CDIexNDM	_15CDIexNDM-5-rgb_front	_15CDIexNDM_9	_15CDIexNDM_9-5-rgb_front	59.8	59.97	neutral Okay.
_5keJZsmTh0	_5keJZsmTh0-5-rgb_front	_5keJZsmTh0_2	_5keJZsmTh0_2-5-rgb_front	6.81	20.44	neutral So, like I was saying in the last class, the eyes are actually pretty low here, so I want to bring the eyebrows down a little bit so the eyes are in proportion with the size of the head.
_BOJ9cYPRe4	_BOJ9cYPRe4-8-rgb_front	_BOJ9cYPRe4_16	_BOJ9cYPRe4_16-8-rgb_front	42.83	43.62	positive This is a new thing.
_ClrZy5Kkkk	_ClrZy5Kkkk-5-rgb_front	_ClrZy5Kkkk_21	_ClrZy5Kkkk_21-5-rgb_front	152.2	154.13	positive This is a great tool.
_FTTCZOoBHg	_FTTCZOoBHg-8-rgb_front	_FTTCZOoBHg_1	_FTTCZOoBHg_1-8-rgb_front	4.16	7.93	positive Take a look at this beautiful painting, this beautiful work of art is from the nineteen twenties.
a0te0H5ms1Y	a0te0H5ms1Y-9-rgb_front	a0te0H5ms1Y_29	a0te0H5ms1Y_29-9-rgb_front	161.01	170.39	positive And you can see, voila, those wonderful, straight lines you've always wanted.
a0te0H5ms1Y	a0te0H5ms1Y-9-rgb_front	a0te0H5ms1Y_33	a0te0H5ms1Y_33-9-rgb_front	183.05	188.48	positive You can do multiple layers of this, getting really cool cascading, very nice, straight lined effects for you paintings.
a3kZdrIq20o	a3kZdrIq20o-8-rgb_front	a3kZdrIq20o_3	a3kZdrIq20o_3-8-rgb_front	10.2	15.68	positive Now there should be a smoke detector installed in every room of your house including every hallway.
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_0	a4MsS36gmRE_0-3-rgb_front	0.73	9.79	neutral Okay so from here what we're going to do is sew this closed and you know as you can see the green is on the inside, the black is on the outside.
a4MsS36gmRE	a4MsS36gmRE-3-rgb_front	a4MsS36gmRE_14	a4MsS36gmRE_14-3-rgb_front	73.15	80.53	neutral Okay, all we have left to do now is to sew two buttons on; one on the inside and one on the outside.
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_0	a5BJCnXAxWU_0-8-rgb_front	2.7	8.04	neutral Okay so as you can see we have our plant pot here, it's been drying on our racks for a little while.
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_15	a5BJCnXAxWU_15-8-rgb_front	92.09	94.77	positive This really does make life so much easier in the long run.
a5BJCnXAxWU	a5BJCnXAxWU-8-rgb_front	a5BJCnXAxWU_17	a5BJCnXAxWU_17-8-rgb_front	103.67	104.89	neutral Okay so we have our pot on the wheel, turned upside down.
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_11	a6xKFGeHX4A_11-5-rgb_front	95.34	97.4	positive This is a wonderful carrier.
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_14	a6xKFGeHX4A_14-5-rgb_front	118.3	125.44	positive The second one I am going to show you is this carrier, this is my favorite one.
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_2	a6xKFGeHX4A_2-5-rgb_front	17.13	25.86	positive Pet rats love to go places with you, they are very intelligent, and they love to travel and they love to be with their friends.
a6xKFGeHX4A	a6xKFGeHX4A-5-rgb_front	a6xKFGeHX4A_5	a6xKFGeHX4A_5-5-rgb_front	42.32	49.18	positive This one is an awesome one, I love this one, the top of it zips open.
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_1	a9CgIaOL6WQ_1-5-rgb_front	13.7	15.85	positive We're gonna roll this beautiful hair today.
a9CgIaOL6WQ	a9CgIaOL6WQ-5-rgb_front	a9CgIaOL6WQ_13	a9CgIaOL6WQ_13-5-rgb_front	70.52	78.69	neutral I use the smooth type so it doesn't tangle in the hair and it doesn't cause any damage, okay.
aAJxGyiEEHU	aAJxGyiEEHU-5-rgb_front	aAJxGyiEEHU_6	aAJxGyiEEHU_6-5-rgb_front	42.35	58.75	positive This is the ultra clean drill, and what we're doing is making small scooping motions with our boat by using our boat edges.
aCc-DzPTDo4	aCc-DzPTDo4-5-rgb_front	aCc-DzPTDo4_29	aCc-DzPTDo4_29-5-rgb_front	237.33	242.77	positive Daffodils are beautiful plants too.
aI092VEhmRU	aI092VEhmRU-8-rgb_front	aI092VEhmRU_0	aI092VEhmRU_0-8-rgb_front	0.74	7.33	neutral Okay we want to talk just a little bit about basic maintenance on a tractor, and obviously maintenance is a big issue.
aKsbJ8peDKQ	aKsbJ8peDKQ-8-rgb_front	aKsbJ8peDKQ_0	aKsbJ8peDKQ_0-8-rgb_front	0.45	13.7	positive Hi this is John Stewart and this is how you can make and tie your own lasso trap for small animals with a shoe lace.
aKsbJ8peDKQ	aKsbJ8peDKQ-8-rgb_front	aKsbJ8peDKQ_1	aKsbJ8peDKQ_1-8-rgb_front	13.82	23.76	neutral Ok you're always going to have a shoe lace on you, if you are having to survive out in nature and look for food, easiest way to do it is to trap and kill it.
aNME-T1NzK8	aNME-T1NzK8-8-rgb_front	aNME-T1NzK8_0	aNME-T1NzK8_0-8-rgb_front	1.2	3.93	neutral Okay, the closed stance is demonstrated here.
aOZYGJYBzAo	aOZYGJYBzAo-8-rgb_front	aOZYGJYBzAo_2	aOZYGJYBzAo_2-8-rgb_front	8.5	9.43	neutral Ok so prepping the molds.
aP4KTUYgjyE	aP4KTUYgjyE-8-rgb_front	aP4KTUYgjyE_15	aP4KTUYgjyE_15-8-rgb_front	60.08	64.52	positive Keep your butt off the ground at all times, and try doing this thirty times.
aPWX82zLo50	aPWX82zLo50-5-rgb_front	aPWX82zLo50_28	aPWX82zLo50_28-5-rgb_front	103.4	108.34	positive And this is how, you can do a hot oil treatment.
aPWX82zLo50	aPWX82zLo50-5-rgb_front	aPWX82zLo50_6	aPWX82zLo50_6-5-rgb_front	16.65	19.76	positive It's excellent for moisture and shine.
aSafa3cyBuw	aSafa3cyBuw-5-rgb_front	aSafa3cyBuw_11	aSafa3cyBuw_11-5-rgb_front	114.79	134.1	neutral Okay, now I am going to just kind of cut straight here until I get down to another flower.
aSafa3cyBuw	aSafa3cyBuw-5-rgb_front	aSafa3cyBuw_15	aSafa3cyBuw_15-5-rgb_front	164.92	176.37	positive And do this all the way across the napkin as much space as you want.
aSafa3cyBuw	aSafa3cyBuw-5-rgb_front	aSafa3cyBuw_16	aSafa3cyBuw_16-5-rgb_front	176.46	183.62	neutral Okay now when you have your foreground cut out.
aSafa3cyBuw	aSafa3cyBuw-5-rgb_front	aSafa3cyBuw_20	aSafa3cyBuw_20-5-rgb_front	198.97	203.75	neutral Okay you always want to check that you've got all the layers of the backing of the napkin.
aSafa3cyBuw	aSafa3cyBuw-5-rgb_front	aSafa3cyBuw_22	aSafa3cyBuw_22-5-rgb_front	213.69	227.35	neutral Okay now to apply our napkin we're first going to take the decoupage glue and put a thin layer of the glue on the board.
aSafa3cyBuw	aSafa3cyBuw-5-rgb_front	aSafa3cyBuw_27	aSafa3cyBuw_27-5-rgb_front	264.83	278.3	neutral Okay and then once you have that thin layer of glue you want to very carefully place it down on the glue patting it into place.
aSafa3cyBuw	aSafa3cyBuw-5-rgb_front	aSafa3cyBuw_33	aSafa3cyBuw_33-5-rgb_front	314.34	314.94	neutral Okay.
aSafa3cyBuw	aSafa3cyBuw-5-rgb_front	aSafa3cyBuw_6	aSafa3cyBuw_6-5-rgb_front	46.73	60.61	neutral Okay I'm going to use my daisy napkin here for the foreground and the base of a little fairy picnic.
aSjHu-I75bE	aSjHu-I75bE-5-rgb_front	aSjHu-I75bE_15	aSjHu-I75bE_15-5-rgb_front	145.05	159.86	positive Every time you open your front door it's another wonderful journey to be reading with your child because developing reading skills happens every single day.
aVY3jET8UVY	aVY3jET8UVY-5-rgb_front	aVY3jET8UVY_10	aVY3jET8UVY_10-5-rgb_front	42.14	49.06	positive I love the prints of scarves and they really can bring out your fashion personality.
aVY3jET8UVY	aVY3jET8UVY-5-rgb_front	aVY3jET8UVY_11	aVY3jET8UVY_11-5-rgb_front	49.21	55.35	neutral So if you like something a little bit more flamboyant or you're more classic.
aewpNjI88kw	aewpNjI88kw-5-rgb_front	aewpNjI88kw_4	aewpNjI88kw_4-5-rgb_front	26.8	31.36	neutral I have not cut it off yet and it is just a little bit too big.
aewpNjI88kw	aewpNjI88kw-5-rgb_front	aewpNjI88kw_6	aewpNjI88kw_6-5-rgb_front	39.16	49.85	neutral It is a lot better to have a lid that is a little bit too big then a little bit too small because you can trim a lid that is a little bit too big and you can't make a lid that is to small any bigger.
ah-PM4tolJ4	ah-PM4tolJ4-5-rgb_front	ah-PM4tolJ4_3	ah-PM4tolJ4_3-5-rgb_front	19.77	22.06	positive Which is very, very popular right now.
ah-PM4tolJ4	ah-PM4tolJ4-5-rgb_front	ah-PM4tolJ4_33	ah-PM4tolJ4_33-5-rgb_front	192.79	203.74	positive I see these a lot on mugs and having the zebra stripes go up and down rather than horizontal it looks really, really great.
ahFPP9GYuHE	ahFPP9GYuHE-8-rgb_front	ahFPP9GYuHE_1	ahFPP9GYuHE_1-8-rgb_front	8.8	28.11	neutral Okay so now we are going to make crab cakes some fantastic crab cakes I'm mean they are out of this world but personally what I think the topping that is going to set this receipt aside from all others is the crab meat sauce that I'm going to teach you how to prepare.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_2	anxhVQxvPGs_2-5-rgb_front	8.1	17.47	positive Let's get some of this in a bowl, and I'll show you my favorite way to present it.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_24	anxhVQxvPGs_24-5-rgb_front	203.6	208.17	positive All in all it's a really spectacular soup.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_25	anxhVQxvPGs_25-5-rgb_front	154.31	156.43	positive It's one of my favorites; it's very, very popular.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_9	ao9GdnEgTGQ_9-5-rgb_front	110.73	123.22	positive Thank you for visiting me today, you may visit my website at www.myspace.com/shalon711, have a great day.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_4	aoJGFkOHUmY_4-8-rgb_front	21.63	29.94	positive These websites are very interactive, and are very helpful, in keeping up with the team, your favorite players, and being able to find their stats online.
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_4	aomlhMR9PLQ_4-8-rgb_front	16.91	22.65	positive Well as we've talked about, you get your solid base, your ready to go, you got your timing, boom.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_0	aopX3CjX5-Q_0-1-rgb_front	0.94	5.56	neutral Okay this sculpture is heart and soul, it's completed.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_13	aopX3CjX5-Q_13-1-rgb_front	131.1	134.66	positive Now this piece is the heart and soul piece.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_8	apME2W12Uwo_8-8-rgb_front	67.85	76.26	neutral Okay, and then once you get that side, you can flip to the other side.
aygp09D7Z_w	aygp09D7Z_w-5-rgb_front	aygp09D7Z_w_20	aygp09D7Z_w_20-5-rgb_front	91.57	94.87	positive Boom, through my steps, right there, as you can see.
b-341m5ri_A	b-341m5ri_A-5-rgb_front	b-341m5ri_A_10	b-341m5ri_A_10-5-rgb_front	54.72	59.78	positive And this coordinates beautifully with the design on my gift bag.
b-341m5ri_A	b-341m5ri_A-5-rgb_front	b-341m5ri_A_4	b-341m5ri_A_4-5-rgb_front	9.23	23.95	positive I'm Janet Casto, your Independent Demonstrator with Stampin' Up, and I'm going to show you a quick and easy way using a gift bag and tissue paper to really create a beautiful gift wrapping.
b-ATx2kXGCY	b-ATx2kXGCY-3-rgb_front	b-ATx2kXGCY_2	b-ATx2kXGCY_2-3-rgb_front	13.91	21.24	positive And there are two really top ones because they both allow you to pay in Canadian currency and not have to pay in American currency and transfer it over.
b-KLhKET2d4	b-KLhKET2d4-2-rgb_front	b-KLhKET2d4_12	b-KLhKET2d4_12-2-rgb_front	102.54	112.55	neutral Okay when we put in our blue jeans we're going to make, want to make sure that we put it on a heavy duty setting or you can use your normal setting.
b-KLhKET2d4	b-KLhKET2d4-2-rgb_front	b-KLhKET2d4_17	b-KLhKET2d4_17-2-rgb_front	144.7	149.86	neutral Okay, when your jeans are done washing, you'll get those out.
b-KLhKET2d4	b-KLhKET2d4-2-rgb_front	b-KLhKET2d4_3	b-KLhKET2d4_3-2-rgb_front	18.36	22.76	positive And you always turn your blue jeans inside out.
b11STwEhshU	b11STwEhshU-5-rgb_front	b11STwEhshU_22	b11STwEhshU_22-5-rgb_front	40.7	44.16	positive Step and lift and your chest always stays forward.
b11STwEhshU	b11STwEhshU-5-rgb_front	b11STwEhshU_42	b11STwEhshU_42-5-rgb_front	67.89	68.8	positive Excellent.
b1wLBVvtPCI	b1wLBVvtPCI-5-rgb_front	b1wLBVvtPCI_9	b1wLBVvtPCI_9-5-rgb_front	75.25	78.15	positive Her gorgeous self.
b29zLYHSim0	b29zLYHSim0-9-rgb_front	b29zLYHSim0_2	b29zLYHSim0_2-9-rgb_front	15.5	17.03	positive These things are very important.
b3oisnNQnFM	b3oisnNQnFM-8-rgb_front	b3oisnNQnFM_18	b3oisnNQnFM_18-8-rgb_front	118.96	129.51	positive This is a really quick easy way for a thief to get in and actually a thief loves to see these because he walks up, throws a rock through this window and reaches in and unlocks the door and away you go.
b4bK9WtPz4A	b4bK9WtPz4A-5-rgb_front	b4bK9WtPz4A_12	b4bK9WtPz4A_12-5-rgb_front	87.13	100.21	positive And this is true with any bird, especially if you're looking at a Macaw or something, don't live in an apartment.
b9nWwzf0C5E	b9nWwzf0C5E-5-rgb_front	b9nWwzf0C5E_11	b9nWwzf0C5E_11-5-rgb_front	44.61	47.39	neutral Ok, now as you get better and better at it, start kicking higher and higher.
b9nWwzf0C5E	b9nWwzf0C5E-5-rgb_front	b9nWwzf0C5E_14	b9nWwzf0C5E_14-5-rgb_front	56.75	61.7	neutral Ok, now what I don't want to see, when you kick, I don't want you to bend your knee so you dip down, which a lot of people do.
bALpZEr8flU	bALpZEr8flU-8-rgb_front	bALpZEr8flU_2	bALpZEr8flU_2-8-rgb_front	10.56	12.07	positive We have a really beautiful model here.
bEAy71HZC9M	bEAy71HZC9M-1-rgb_front	bEAy71HZC9M_10	bEAy71HZC9M_10-1-rgb_front	65.4	66.87	positive Beautiful!
bEAy71HZC9M	bEAy71HZC9M-1-rgb_front	bEAy71HZC9M_12	bEAy71HZC9M_12-1-rgb_front	74.87	76.71	positive Beautiful Faith!
bFtO1fUoHEc	bFtO1fUoHEc-5-rgb_front	bFtO1fUoHEc_5	bFtO1fUoHEc_5-5-rgb_front	32.62	39.72	positive And we're going to talk about all of those and what is important to each and every phase.
bFtO1fUoHEc	bFtO1fUoHEc-5-rgb_front	bFtO1fUoHEc_8	bFtO1fUoHEc_8-5-rgb_front	57.95	68.9	positive Lots of important tips and strategies for make the absolute best impression that you can at the interview.
bFtO1fUoHEc	bFtO1fUoHEc-5-rgb_front	bFtO1fUoHEc_9	bFtO1fUoHEc_9-5-rgb_front	68.91	76.23	positive Which is very important in such a competitive job market that we live with today.
bPC1As0rH1I	bPC1As0rH1I-8-rgb_front	bPC1As0rH1I_9	bPC1As0rH1I_9-8-rgb_front	42.54	51.52	neutral Ok you want to take your inside brake pad stick it in the holder there, get in the back one.
bQq6NvgulaY	bQq6NvgulaY-3-rgb_front	bQq6NvgulaY_9	bQq6NvgulaY_9-3-rgb_front	61.56	67.72	positive This just like rolling like a ball is an excellent massage for your spine.
bSr7V1-5eUI	bSr7V1-5eUI-8-rgb_front	bSr7V1-5eUI_0	bSr7V1-5eUI_0-8-rgb_front	0.16	8.34	neutral OK, so now we have our pad with paper, with some different fish species that we were interested in and some different points on them from the local fish dealer.
bSr7V1-5eUI	bSr7V1-5eUI-8-rgb_front	bSr7V1-5eUI_12	bSr7V1-5eUI_12-8-rgb_front	53.8	56.98	positive These are all important, especially if you?re putting together a community fish tank.
bUsxa-igAF0	bUsxa-igAF0-8-rgb_front	bUsxa-igAF0_7	bUsxa-igAF0_7-8-rgb_front	40.36	41.95	neutral Alright, it doesn't take very long.
bV7YzyvngPo	bV7YzyvngPo-5-rgb_front	bV7YzyvngPo_11	bV7YzyvngPo_11-5-rgb_front	85.48	101.15	positive These are the things that I really really want.
bVioRHqYVpU	bVioRHqYVpU-8-rgb_front	bVioRHqYVpU_9	bVioRHqYVpU_9-8-rgb_front	54.77	67.39	positive It really produces a very natural yellowish licorice color I would say and the aroma again is excellent because it's flavored with rose petals and raspberry.
bXdrjbsxCAI	bXdrjbsxCAI-3-rgb_front	bXdrjbsxCAI_0	bXdrjbsxCAI_0-3-rgb_front	0.75	11.3	positive Welcome to jeans 101 and I'm Harmonie Kreiger and I'm here to show you what jeans are going to look best for your body type.
bZfiiqG_cF8	bZfiiqG_cF8-5-rgb_front	bZfiiqG_cF8_12	bZfiiqG_cF8_12-5-rgb_front	57.91	65.22	negative And once we've released the tension from the string, we simply take our clipper and cut the string anywhere at all.
bbGZcyIMvCI	bbGZcyIMvCI-2-rgb_front	bbGZcyIMvCI_18	bbGZcyIMvCI_18-2-rgb_front	111.08	115.22	positive This is another great way for your dog to burn off energy and get some exercise.
